,age,gender,total_trips,days_since_last_trip,trips_30d,completed_trips_30d,cancelled_trips_30d,total_fare_30d,total_distance_30d,promo_used_trips_30d,total_events_30d,city_Barcelona,city_Berlin,city_London,city_Milan,income_level_low,income_level_medium,signup_channel_Organic,signup_channel_Partnership,signup_channel_Referral,persona_Casual Rider,persona_Commuter,persona_Tourist,Cluster_1,Cluster_2,Cluster_3
19,0.1538461538461538,1,0.0526315789473684,0.625,0.25,0.3333333333333333,0.0,0.2236006467088648,0.4230732315961226,0.0,0.0384615384615384,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
20,0.5769230769230769,2,-0.5263157894736842,0.875,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.4230769230769231,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,0.9230769230769232,2,-0.6842105263157895,-0.4583333333333333,0.25,0.3333333333333333,0.0,-0.0864391914025762,0.3961992513676937,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
22,-0.0769230769230769,0,0.1052631578947368,-0.125,3.25,4.0,1.0,4.582376126721123,4.097898070832134,5.0,-0.5384615384615384,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
23,-0.7692307692307693,2,0.4210526315789473,0.0,0.0,0.0,0.0,0.418035991673095,-0.1481908052596218,0.0,0.9615384615384616,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
24,0.3846153846153846,1,-0.3684210526315789,-0.2916666666666667,-0.25,-0.3333333333333333,0.0,-0.2855240772246468,-0.3923601113350609,0.0,-0.0384615384615384,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
25,0.7692307692307693,0,-0.3157894736842105,2.083333333333333,0.5,0.6666666666666666,0.0,0.277493052106559,0.3731644111718976,1.0,0.1923076923076923,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
26,-0.6923076923076923,1,-1.105263157894737,-0.5833333333333334,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.5384615384615384,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
27,0.3846153846153846,1,-0.4736842105263157,-0.3333333333333333,1.0,1.3333333333333333,0.0,1.074677966459903,0.9793646223245992,1.0,0.0384615384615384,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
28,-0.4230769230769231,1,0.6842105263157895,-0.375,4.75,5.333333333333333,3.0,6.17154692337768,4.917938381802476,6.0,1.1153846153846154,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
29,-0.3076923076923077,2,-0.5789473684210527,0.5416666666666666,0.25,0.3333333333333333,0.0,0.3117305802415647,-0.1213168250311929,0.0,0.5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
30,0.4230769230769231,0,-0.1578947368421052,1.0,-0.25,-0.3333333333333333,0.0,-0.2891169042511597,-0.3409156348977828,0.0,1.6923076923076923,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
31,-0.7307692307692307,2,1.5263157894736843,0.1666666666666666,0.0,-0.3333333333333333,1.0,-0.0834803926748597,0.0318648622708514,0.0,-0.9615384615384616,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
32,0.8076923076923077,1,-1.105263157894737,-0.4583333333333333,0.25,0.3333333333333333,0.0,-0.0439592953832173,0.1470390632498321,0.0,0.4230769230769231,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
33,-0.7307692307692307,1,0.0526315789473684,-0.5,1.0,0.6666666666666666,2.0,0.6387201082074966,1.1670985699203378,0.0,-0.6153846153846154,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34,-0.5384615384615384,0,0.3157894736842105,0.0833333333333333,0.5,0.3333333333333333,1.0,0.1430790527617216,-0.0710240906037047,0.0,-0.8461538461538461,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
35,-0.7307692307692307,1,-1.105263157894737,1.4583333333333333,0.25,-0.3333333333333333,2.0,-0.3332030052941364,0.0790862846722335,0.0,-0.3846153846153846,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
36,0.2307692307692307,0,-0.9473684210526316,1.4583333333333333,0.0,0.0,0.0,-0.1246922320966259,0.0510605624340148,0.0,0.8846153846153846,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
37,-0.9615384615384616,0,-1.0,-0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.4533302336394282,-0.5378635185718399,1.0,0.1153846153846153,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
38,0.6538461538461539,2,-0.3157894736842105,-0.5,0.0,-0.3333333333333333,1.0,-0.33256897699534,-0.1197811690181399,0.0,-1.0384615384615383,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
39,-0.8461538461538461,2,-0.2631578947368421,-0.4166666666666667,2.5,2.333333333333333,3.0,2.030834909598132,2.4528265668490263,1.0,-0.6538461538461539,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
40,0.1923076923076923,2,0.1578947368421052,1.0833333333333333,1.25,1.0,2.0,1.1984825589382142,1.2530953066513102,0.0,0.2307692307692307,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
41,0.5,1,0.0,-0.2083333333333333,-0.25,-0.3333333333333333,0.0,-0.0705884839326662,-0.2265092619253286,0.0,-0.8846153846153846,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
42,0.4615384615384615,2,0.2105263157894736,0.25,-0.25,-0.3333333333333333,0.0,-0.2504411780245792,-0.5996736730972262,0.0,1.5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
43,0.4230769230769231,2,-0.2631578947368421,-0.0416666666666666,0.25,0.3333333333333333,0.0,0.0331808143036784,0.2295805739514349,0.0,0.3076923076923077,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
44,-0.3846153846153846,0,-0.6842105263157895,2.083333333333333,-0.25,-0.3333333333333333,0.0,-0.1686515274798432,-0.1719934734619444,0.0,0.6923076923076923,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
45,0.8846153846153846,1,0.3684210526315789,1.75,0.0,-0.6666666666666666,2.0,-0.4839749347479209,-0.2768019963528169,0.0,-1.1153846153846154,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
46,-0.4615384615384615,2,-0.8947368421052632,-0.2916666666666667,0.0,0.0,0.0,-0.0653049147760295,-0.117093770995297,1.0,1.1538461538461535,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
47,-0.0769230769230769,0,-0.8421052631578947,0.4583333333333333,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.5769230769230769,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
48,-0.9615384615384616,2,-0.4210526315789473,0.5833333333333334,0.0,0.0,0.0,-0.1475172508532964,-0.2737306843267107,0.0,0.5769230769230769,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
49,-0.7307692307692307,2,-0.2631578947368421,-0.3333333333333333,-0.25,-0.3333333333333333,0.0,-0.2884828759523634,-0.3816105192436893,0.0,-0.5384615384615384,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
50,0.7692307692307693,0,0.6842105263157895,0.3333333333333333,1.75,2.333333333333333,0.0,2.263481026703159,0.9114118437470008,2.0,0.1923076923076923,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
51,-0.7692307692307693,2,1.5263157894736843,-0.25,0.5,0.6666666666666666,0.0,1.0070482812549535,0.4960168922161436,0.0,0.4230769230769231,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
52,0.9230769230769232,1,-0.3157894736842105,0.0833333333333333,0.0,0.0,0.0,-0.0906660467278856,-0.2867837604376619,1.0,-0.6538461538461539,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
53,0.3846153846153846,1,-0.1578947368421052,-0.5833333333333334,0.5,0.3333333333333333,1.0,-0.0756184417697843,0.0322487762741145,0.0,1.0769230769230769,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
54,-0.0769230769230769,2,0.7894736842105263,-0.4166666666666667,-0.25,-0.6666666666666666,1.0,-0.554943835659865,-0.5589787887513197,0.0,-0.4230769230769231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
55,-0.0769230769230769,1,-0.6842105263157895,0.0416666666666666,0.0,0.0,0.0,-0.0511449494362432,-0.3052116325942988,0.0,0.3076923076923077,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
56,-0.1153846153846153,2,-1.0526315789473684,-0.375,-0.25,-0.3333333333333333,0.0,-0.2540340050510921,-0.5075343123140417,0.0,-0.4615384615384615,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
57,0.0384615384615384,1,0.4210526315789473,2.083333333333333,4.25,5.333333333333333,1.0,4.59421132163199,4.93367885593627,5.0,-0.3461538461538461,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
58,-0.3076923076923077,1,-0.5789473684210527,-0.375,0.5,0.6666666666666666,0.0,0.5702027833842318,0.340915634897783,2.0,-0.3076923076923077,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
59,-0.5,0,0.0526315789473684,-0.3333333333333333,0.0,-0.3333333333333333,1.0,-0.2315894032736994,0.1343699011421441,0.0,0.3076923076923077,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
60,0.6538461538461539,1,1.5263157894736843,-0.375,1.25,1.6666666666666667,0.0,1.5916223727452372,1.7057299164987043,2.0,-0.8076923076923077,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
61,-0.1153846153846153,2,0.7368421052631579,-0.5416666666666666,1.75,1.6666666666666667,2.0,1.4038231906417429,1.7114886265476532,2.0,0.0384615384615384,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
62,-0.5384615384615384,2,0.3157894736842105,-0.5416666666666666,0.25,0.0,1.0,0.1162807899992603,0.3508973989826279,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
63,-0.1153846153846153,2,0.2631578947368421,-0.125,3.75,4.666666666666667,1.0,4.438155823021568,4.50139168826183,4.0,-0.3846153846153846,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
64,-0.5,0,-0.6842105263157895,0.25,-0.25,-0.3333333333333333,0.0,-0.3544218190271893,-0.3800748632306363,0.0,-1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
65,0.6923076923076923,2,-0.3684210526315789,-0.5,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.5384615384615384,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
66,0.5384615384615384,0,0.0526315789473684,0.125,1.0,1.3333333333333333,0.0,1.0472034068453926,0.9594010941549094,1.0,0.6923076923076923,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
67,-0.1923076923076923,0,-0.4210526315789473,0.0833333333333333,0.0,0.0,0.0,-0.0739699681929137,-0.3428352049140992,1.0,-0.1538461538461538,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
68,0.6923076923076923,2,0.0,-0.2916666666666667,0.0,-0.3333333333333333,1.0,-0.2256718058182664,-0.2695076302908147,2.0,-1.0769230769230769,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
69,-0.2307692307692307,0,0.1578947368421052,-0.3333333333333333,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.3076923076923077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
70,0.1153846153846153,2,0.3684210526315789,0.8333333333333334,-0.25,-0.3333333333333333,0.0,-0.4860883624105757,-0.530953066513101,0.0,-0.5769230769230769,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
71,-0.2692307692307692,2,1.0,0.875,0.25,0.3333333333333333,0.0,0.3740766962898778,0.2656684902581822,0.0,-0.1923076923076923,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
72,-0.4230769230769231,1,0.8947368421052632,1.7916666666666667,0.0,-0.3333333333333333,1.0,-0.1851785318018028,-0.1021211248680295,0.0,1.3461538461538465,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
73,0.5384615384615384,1,-0.5263157894736842,0.625,0.0,0.0,0.0,-0.0695317701013388,-0.4606968039159227,1.0,-0.1538461538461538,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
74,0.2307692307692307,0,0.5789473684210527,1.4166666666666667,0.5,0.6666666666666666,0.0,0.3138440079042194,0.5248104424608888,0.0,-0.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
75,-0.4230769230769231,1,-0.1578947368421052,-0.5416666666666666,-0.25,-0.3333333333333333,0.0,-0.3142666934367504,-0.4203858335732796,0.0,0.9615384615384616,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
76,-0.6538461538461539,0,-0.1052631578947368,-0.0833333333333333,0.5,0.0,2.0,-0.1115044434816607,0.5655053268067954,0.0,0.3846153846153846,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
77,-0.5769230769230769,2,0.1578947368421052,0.625,0.5,0.6666666666666666,0.0,0.6004247989601937,0.9870429023898648,3.0,-0.6923076923076923,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
78,0.9230769230769232,2,0.0,0.0833333333333333,-0.25,-0.3333333333333333,0.0,-0.4746758530322404,-0.2303484019579613,0.0,0.2692307692307692,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
79,0.7692307692307693,0,-0.0526315789473684,-0.5416666666666666,-0.25,-0.3333333333333333,0.0,-0.3423752813500576,-0.5889240810058546,0.0,-0.1153846153846153,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
80,-0.7692307692307693,1,-0.8947368421052632,0.4583333333333333,0.0,0.0,0.0,0.2679826276246131,0.0506766484307515,0.0,0.5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
81,0.7692307692307693,1,0.4736842105263157,-0.5833333333333334,0.5,0.6666666666666666,0.0,0.202043684549787,0.0119013341011614,1.0,-0.2692307692307692,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
82,0.1538461538461538,0,-1.105263157894737,2.0416666666666665,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.0769230769230769,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
83,0.7307692307692307,1,-1.105263157894737,-0.5833333333333334,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.1923076923076923,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
84,0.8846153846153846,0,0.5789473684210527,-0.0416666666666666,0.0,0.0,0.0,-0.1766825525979309,-0.2034744217295325,1.0,0.6153846153846154,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
85,0.0769230769230769,0,-0.1052631578947368,-0.5416666666666666,-0.25,-0.3333333333333333,0.0,-0.3808396648103728,-0.1516460312889912,0.0,0.1153846153846153,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
86,0.8076923076923077,1,0.1052631578947368,-0.2083333333333333,0.75,0.6666666666666666,1.0,0.6082444813120159,0.507918226317305,0.0,-0.5384615384615384,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
87,0.4230769230769231,2,0.3684210526315789,2.083333333333333,0.0,0.0,0.0,-0.2138788794606533,-0.168538247432575,0.0,-1.1538461538461535,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
88,-0.5384615384615384,1,-0.0526315789473684,0.0833333333333333,0.25,0.3333333333333333,0.0,0.1859816343136116,-0.1002015548517132,0.0,-0.1538461538461538,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
89,-0.1923076923076923,0,-0.1578947368421052,0.4583333333333333,0.0,-0.3333333333333333,1.0,-0.4487652298880941,-0.2718111143103944,1.0,0.1923076923076923,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
90,0.1923076923076923,1,1.4736842105263157,-0.3333333333333333,-0.25,-0.3333333333333333,0.0,-0.0705884839326662,-0.2073135617621652,0.0,0.3076923076923077,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
91,0.9230769230769232,2,0.8947368421052632,0.25,0.5,0.6666666666666666,0.0,0.8848921623535133,0.0648814665514925,1.0,0.1538461538461538,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
92,0.5384615384615384,1,-1.105263157894737,-0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.2956685300053893,-0.2718111143103944,1.0,-0.6153846153846154,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
93,0.4230769230769231,1,0.2631578947368421,0.0416666666666666,0.75,0.6666666666666666,1.0,1.1028288229264636,-0.0829254247048661,1.0,-0.3846153846153846,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
94,0.5,2,-0.8947368421052632,0.9583333333333334,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,1.3461538461538465,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
95,-0.9230769230769232,0,-0.2105263157894736,-0.1666666666666666,0.25,0.0,1.0,0.0169496898544905,-0.0426144543622228,1.0,0.3461538461538461,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
96,0.7307692307692307,2,0.1578947368421052,-0.5,0.0,0.0,0.0,0.0997537856773006,0.101353296861503,0.0,-0.8461538461538461,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
97,-0.6923076923076923,2,-0.6842105263157895,1.0416666666666667,0.5,0.0,2.0,0.0011835194910866,0.4725981380170843,1.0,-1.0769230769230769,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
98,-0.8076923076923077,2,-1.0526315789473684,1.2083333333333333,0.25,0.0,1.0,-0.0109475552925512,0.2833285344082926,2.0,0.4615384615384615,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
99,0.0769230769230769,0,0.2105263157894736,0.0833333333333333,1.0,1.0,1.0,1.1420540403453343,0.5808618869373261,0.0,-0.6538461538461539,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100,0.6153846153846154,0,-0.6842105263157895,-0.5,2.25,2.6666666666666665,1.0,1.645261166823413,1.8377963336212688,2.0,-0.6153846153846154,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
101,-0.3076923076923077,0,-0.1052631578947368,0.375,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.4230769230769231,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
102,0.8846153846153846,0,0.5263157894736842,0.7083333333333334,0.25,0.0,1.0,-0.0874959052339036,0.1347538151454075,1.0,1.0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
103,-0.5384615384615384,0,-0.4736842105263157,0.125,-0.25,-0.3333333333333333,0.0,-0.2880601904198325,-0.4192340915634897,0.0,0.8076923076923077,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
104,0.5,2,0.4736842105263157,-0.4166666666666667,-0.25,-0.3333333333333333,0.0,-0.4286031299863685,-0.4702946539975045,1.0,1.0384615384615383,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
105,0.8076923076923077,0,1.3157894736842106,0.1666666666666666,0.0,0.0,0.0,0.1426563672291906,-0.445340243785392,0.0,0.6923076923076923,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
106,0.1153846153846153,1,-0.3684210526315789,0.75,0.25,0.3333333333333333,0.0,0.2195851341498208,0.5942988770515404,1.0,-1.0769230769230769,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
107,-0.2307692307692307,2,0.8421052631578947,2.083333333333333,0.0,0.0,0.0,-0.1716103262075597,0.2975333525290335,0.0,0.1923076923076923,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
108,-0.1538461538461538,0,-1.105263157894737,2.083333333333333,0.0,-0.3333333333333333,1.0,-0.3970707892595607,-0.0687206065841251,0.0,-0.1923076923076923,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
109,-0.6923076923076923,2,0.2631578947368421,-0.375,-0.25,-0.3333333333333333,0.0,-0.1665380998171885,-0.1835108935598425,0.0,-0.2692307692307692,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
110,0.8846153846153846,2,-0.2631578947368421,-0.25,0.0,0.0,0.0,0.075026682024241,-0.0610423265188597,1.0,0.5769230769230769,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
111,-0.3076923076923077,2,-0.7368421052631579,-0.4583333333333333,-0.25,-0.3333333333333333,0.0,-0.2295182441642979,-0.3800748632306363,0.0,0.1923076923076923,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
112,-0.0769230769230769,1,-0.1052631578947368,-0.5416666666666666,0.0,-0.3333333333333333,1.0,-0.4323650312258937,0.1389768691813034,0.0,-0.5384615384615384,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
113,-0.8461538461538461,2,0.0,-0.25,0.25,0.0,1.0,0.1625648558113976,-0.2245896919090123,1.0,-0.1923076923076923,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
114,0.4230769230769231,0,0.1052631578947368,1.6666666666666667,-0.25,-0.3333333333333333,0.0,-0.2988386714993713,-0.5727996928687973,0.0,-0.3076923076923077,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
115,-0.8461538461538461,0,0.4736842105263157,0.625,0.5,0.0,2.0,-0.0341107224752465,0.2265092619253288,0.0,-0.7307692307692307,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
116,-0.8076923076923077,2,-0.3684210526315789,-0.2083333333333333,-0.25,-0.3333333333333333,0.0,-0.4607272304587196,-0.5083021403205682,0.0,1.4615384615384617,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
117,-0.7692307692307693,1,-1.105263157894737,-0.375,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.7307692307692307,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
118,0.1153846153846153,0,1.5263157894736843,-0.0833333333333333,3.75,4.666666666666667,1.0,3.871207718237825,4.060274498512333,4.0,-0.8846153846153846,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
119,-0.8461538461538461,2,0.1578947368421052,-0.2083333333333333,2.5,2.0,4.0,1.5708262445447154,1.41280353200883,4.0,1.2307692307692308,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
120,-0.5769230769230769,1,0.1578947368421052,1.375,0.0,-0.3333333333333333,1.0,0.0207115910940158,-0.4518667818408676,1.0,-0.8846153846153846,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
121,0.1153846153846153,2,-0.8421052631578947,0.0,2.5,2.0,4.0,1.187112318113132,2.5326806795277856,0.0,-0.1538461538461538,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
122,0.7692307692307693,0,1.0526315789473684,-0.5,-0.25,-0.3333333333333333,0.0,-0.4055667684634324,-0.2215183798829061,0.0,0.7692307692307693,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
123,0.6538461538461539,1,-0.1578947368421052,0.125,4.0,4.333333333333333,3.0,3.554912134244926,4.154333429311834,3.0,0.9615384615384616,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
124,-0.3076923076923077,1,-0.7368421052631579,-0.5,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-1.3076923076923077,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
